"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","treatment"
"363","gamma[4]",0.0808863822735954,0.000200416243134394,0.0367169393624787,0.0246568654360338,0.0538262755046844,0.0757171884806455,0.102596448252082,0.165525241669784,33563.489802862,0.999864892695887,4
"364","gamma[5]",0.366671263494668,0.000441403012580781,0.065052606913933,0.242150570920415,0.319648118967673,0.365766806502878,0.414740816577717,0.487893894195293,21719.9501655511,0.999875209434023,4
"365","gamma[6]",0.136312183294759,0.000261070626780419,0.0461401845015772,0.0595605086090602,0.102691676520817,0.132080827918184,0.164222916178784,0.238901331644996,31235.0805290263,0.999977595150161,4
"366","gamma[7]",0.0443581173301343,0.000166973060008356,0.0278143505286665,0.00713576640028829,0.0239626892354267,0.038671860551659,0.0588030182391538,0.112803247405969,27748.8528876374,0.999922264026615,4
"367","gamma[8]",0.00844931228601543,7.92533644619015e-05,0.012160488224382,1.54502378182333e-06,0.000668162945026883,0.00366044741388878,0.0113572707447752,0.0430961958430342,23543.2604547734,1.00020619381462,4
"368","gamma[9]",0.0811253220646794,0.000202511213107552,0.0365244216913348,0.0250610396064812,0.0543080978801803,0.0759720502379138,0.102571541117996,0.165645090095727,32528.8377334499,0.999988627724221,4
"369","gamma[10]",0.28617473730843,0.000376108885987273,0.0618599781550714,0.173330587415947,0.242373426105979,0.284028765162068,0.326005567407197,0.417380960981492,27051.5613228197,0.999894296317732,4
"370","gamma[11]",0.00866185190197596,8.29901634157103e-05,0.0125098728603485,1.28656150741793e-06,0.000737885656143219,0.00377568485975576,0.0113177125544571,0.0445326129768225,22722.3137517713,0.999942026632895,4
"371","gamma[12]",0.15588392120892,0.000267883597560612,0.048879138193836,0.073007336404502,0.120495776396425,0.151584198829995,0.186504514612222,0.261980935875914,33293.145963617,0.999922548983115,4
"372","gamma[13]",0.00850082010318173,8.46227763251924e-05,0.0124072674065824,1.03637548750513e-06,0.000656496384910003,0.00360623758961246,0.0112717645828553,0.0443178790147065,21496.9945080565,1.00021967359828,4
"373","gamma[14]",0.156120349749868,0.000265379151165293,0.0491770506486179,0.0729857577862785,0.120801790777785,0.151502631160921,0.186256601726332,0.264482231492977,34339.2935415467,0.999875118429034,4
"374","gamma[15]",0.032168844202043,0.00015198551012894,0.0255620571042405,0.00225795006130492,0.0132248875992617,0.0258070209793067,0.0441652975961001,0.0984767318623507,28287.0221413465,0.999917685106638,4
"375","gamma[16]",0.0104268268945304,0.000100752976479334,0.0149229949656881,2.04325478989542e-06,0.000880739498433647,0.00455896549955013,0.0139147754212478,0.0532007894838104,21937.958712005,0.999965437818272,4
"376","gamma[17]",0.0103414990260675,9.90594617826664e-05,0.0150831043963569,1.9734876169926e-06,0.000846008036259382,0.00435097063640402,0.0138721779430015,0.0530264164703966,23184.0628761585,0.999966771079709,4
"377","gamma[18]",0.0322003102178265,0.000154866556607167,0.0262457898273974,0.00226769917005108,0.0127142072604704,0.0254022944074583,0.0441053821606031,0.100914671409375,28721.2944425679,0.99990364007174,4
"378","gamma[19]",0.0545234323988014,0.000190681940452161,0.0337333950188448,0.00900860880332855,0.0297014631180544,0.0480540293152187,0.0719579452966498,0.138013508773706,31296.875211167,0.999947189758377,4
"379","gamma[20]",0.0544136190360604,0.000192387105411291,0.0338019898792302,0.00917363757123788,0.0293602608974497,0.0478929738772826,0.0721532060183264,0.137752585140796,30869.7145688307,0.999919166402541,4
"380","gamma[21]",0.0323020103472328,0.000171084967909822,0.026550681908608,0.00215468965100259,0.0127707604182594,0.0253346216828269,0.0443491533085643,0.101158933260108,24083.9465110406,0.999906201887892,4
"381","gamma[22]",0.122837204757592,0.000276626881780279,0.0497905234322611,0.043056212829614,0.086825822976912,0.116843824956655,0.152617449622039,0.236772014940523,32396.9869726168,1.00004297103927,4
"382","gamma[23]",0.0103527515694228,0.000102701796137645,0.0149001459154567,2.32226982109506e-06,0.000892360191001187,0.00462575128835926,0.0136672867470846,0.052356540494002,21048.6848102926,0.999896493688016,4
"383","gamma[24]",0.0771411908973254,0.000222195247339762,0.0393084285768363,0.0192162342567842,0.0480943189523036,0.0709686535468186,0.0988097004554846,0.170130021310398,31296.9369024947,0.999966977905783,4
"384","gamma[25]",0.284051881506741,0.000457673067694642,0.0696392685914411,0.159840620141865,0.235114953747696,0.279564637289195,0.327694125904368,0.436255781586844,23152.4891355653,0.999898898899503,4
"385","gamma[26]",0.0103356588111781,0.000100215786753766,0.0149835740208929,2.06461619036602e-06,0.000870677703150757,0.00449039596974139,0.0134911358956223,0.0533765692080802,22354.1702774254,0.999940470617109,4
"386","gamma[27]",0.190973217224661,0.000347958386467695,0.0594622235134299,0.0903102290312353,0.148714414331788,0.185910730137882,0.228139329749364,0.320619732711838,29203.013789956,0.999891390404811,4
"387","gamma[28]",0.0103952263337578,0.000103312051686236,0.0148927919210161,1.57545344606264e-06,0.000847703336540127,0.00454933457110596,0.0137219498137574,0.0534905275508135,20780.2261993728,0.999886700139391,4
"388","gamma[29]",0.32999824308193,0.000454069562506239,0.0709827691954238,0.196908131271028,0.278905534440023,0.328651865495061,0.379156310136537,0.472248510010405,24437.7430631483,0.999901973810308,4
"389","gamma[30]",0.0105699769084263,0.000103520966330832,0.0154403689335219,1.62958445902161e-06,0.000866161819356485,0.00461256094475796,0.0139680055573687,0.0547169656668273,22246.3472378753,1.00010485689634,4
"390","gamma[31]",0.0781900568651029,0.000399616838523743,0.0614480623721761,0.0053920838813416,0.0323281824327377,0.0631864436574737,0.108151898630425,0.233841112009613,23644.4287836401,0.999863483433592,4
"391","gamma[32]",0.136694301825055,0.000503686613185043,0.0808110237009337,0.0230539012872682,0.0754114953769677,0.122182139235746,0.183146847638426,0.329672250028976,25740.7027698875,0.999956374072308,4
"392","gamma[33]",0.024168730191923,0.000241629518915886,0.034661665442803,4.28779623273592e-06,0.00201406512367897,0.0105431025778916,0.0323412826125644,0.12225407005614,20577.7967713079,0.999965308304066,4
